epoch,step,train_loss_epoch,train_loss_step,val_loss
0,9,,1.2574115991592407,
0,19,,0.5738428831100464,
0,29,,0.8189559578895569,
0,39,,0.32404249906539917,
0,49,,0.33877506852149963,
0,59,,0.3996458947658539,
0,69,,0.21746501326560974,
0,79,,0.8180291652679443,
0,89,,0.5442235469818115,
0,99,,0.33722639083862305,
0,109,,0.45754510164260864,
0,119,,0.38115206360816956,
0,129,,0.2658785581588745,
0,139,,0.41766247153282166,
0,149,,0.35110193490982056,
0,159,,0.8025603294372559,
0,169,,0.816785991191864,
0,179,,0.5764433741569519,
0,189,,0.34639400243759155,
0,199,,0.2261350154876709,
0,209,,0.6435981392860413,
0,219,,0.7658276557922363,
0,229,,0.31504446268081665,
0,239,,0.21222995221614838,
0,249,,0.3191455006599426,
0,259,,0.27472999691963196,
0,269,,0.30964845418930054,
0,279,,0.35306334495544434,
0,289,,0.24007657170295715,
0,299,,0.21935519576072693,
0,309,,0.36110639572143555,
0,319,,0.299189954996109,
0,329,,0.2311282902956009,
0,339,,0.2026178240776062,
0,349,,0.19910617172718048,
0,359,,0.37440866231918335,
0,369,,0.22039689123630524,
0,379,,0.24639146029949188,
0,389,,0.22622451186180115,
0,399,,0.3598768711090088,
0,409,,0.16518691182136536,
0,419,,0.852085530757904,
0,429,,0.7341023087501526,
0,439,,0.4418621361255646,
0,449,,0.2900925874710083,
0,459,,0.3562988340854645,
0,469,,0.37615928053855896,
0,479,,0.38456398248672485,
0,489,,0.5804207921028137,
0,499,,0.24664458632469177,
0,509,,0.4690268635749817,
0,519,,0.603055477142334,
0,529,,0.31989768147468567,
0,539,,0.33605363965034485,
0,549,,0.3605227470397949,
0,559,,0.3075258731842041,
0,569,,0.31262707710266113,
0,579,,0.2273990511894226,
0,589,,0.17888090014457703,
0,599,,0.2866526246070862,
0,609,,0.26958245038986206,
0,619,,0.4031979739665985,
0,629,,0.4081606864929199,
0,639,,0.2914261221885681,
0,649,,0.17209263145923615,
0,659,,0.27892380952835083,
0,669,,0.1781434416770935,
0,679,,0.5127159953117371,
0,689,,0.8015474081039429,
0,699,,0.4086083769798279,
0,709,,0.6779252886772156,
0,719,,1.031026840209961,
0,729,,0.3877835273742676,
0,739,,0.4580186605453491,
0,749,,0.4725826382637024,
0,759,,0.29699817299842834,
0,769,,0.5477018356323242,
0,779,,0.2668789327144623,
0,789,,0.3832646608352661,
0,799,,0.42354732751846313,
0,809,,0.33238309621810913,
0,819,,0.4008002281188965,
0,829,,0.33591604232788086,
0,839,,0.2574678659439087,
0,849,,0.35019949078559875,
0,859,,0.3046729564666748,
0,869,,0.3233729302883148,
0,879,,0.2772710919380188,
0,889,,0.5874125957489014,
0,899,,0.3044087886810303,
0,909,,0.20255498588085175,
0,919,,0.2732309103012085,
0,929,,0.4721827208995819,
0,939,,0.4953967332839966,
0,949,,0.29977622628211975,
0,959,,0.17886538803577423,
0,969,,0.2511158883571625,
0,979,,0.3498464524745941,
0,989,,0.4335803687572479,
0,999,,0.33710238337516785,
0,1009,,0.2949889898300171,
0,1019,,0.31985318660736084,
0,1029,,0.1772548258304596,
0,1039,,0.3311440944671631,
0,1049,,0.21350395679473877,
0,1059,,0.14560207724571228,
0,1069,,0.11611384898424149,
0,1079,,0.20457307994365692,
0,1089,,0.2167326956987381,
0,1099,,0.21383389830589294,
0,1109,,0.17402394115924835,
0,1119,,0.26448488235473633,
0,1129,,0.204340860247612,
0,1139,,0.20968085527420044,
0,1149,,0.21503689885139465,
0,1159,,0.23095345497131348,
0,1169,,0.13411130011081696,
0,1179,,0.2057180255651474,
0,1189,,0.18029217422008514,
0,1199,,0.15672758221626282,
0,1209,,0.363334983587265,
0,1219,,0.14328335225582123,
0,1229,,0.22072948515415192,
0,1239,,0.3170556426048279,
0,1249,,0.1399589478969574,
0,1259,,0.13316476345062256,
0,1269,,0.1863563060760498,
0,1279,,0.2644220292568207,
0,1289,,0.18820026516914368,
0,1299,,0.2568757236003876,
0,1309,,0.16250188648700714,
0,1319,,0.2502724826335907,
0,1329,,0.19854414463043213,
0,1339,,0.17072512209415436,
0,1349,,0.2051064819097519,
0,1359,,0.14660175144672394,
0,1369,,0.28062236309051514,
0,1379,,0.23015104234218597,
0,1389,,0.3899627923965454,
0,1399,,0.10112281143665314,
0,1409,,0.17103689908981323,
0,1419,,0.13164721429347992,
0,1429,,0.2415308952331543,
0,1439,,0.15425904095172882,
0,1449,,0.3507712781429291,
0,1459,,0.178450345993042,
0,1469,,0.18023698031902313,
0,1479,,0.21525205671787262,
0,1489,,0.17564257979393005,
0,1499,,0.2989490032196045,
0,1509,,0.1719917207956314,
0,1519,,0.1469855159521103,
0,1529,,0.32551273703575134,
0,1539,,0.17165017127990723,
0,1549,,0.2205752730369568,
0,1559,,0.28651806712150574,
0,1569,,0.15973269939422607,
0,1579,,0.1291012465953827,
0,1589,,0.20920199155807495,
0,1599,,0.16005992889404297,
0,1609,,0.22189444303512573,
0,1619,,0.15049433708190918,
0,1629,,0.18416297435760498,
0,1639,,0.17862153053283691,
0,1649,,0.13549968600273132,
0,1659,,0.2228303849697113,
0,1669,,0.2819627523422241,
0,1679,,0.2652302086353302,
0,1689,,0.3906859755516052,
0,1699,,0.3765302002429962,
0,1709,,0.4184921085834503,
0,1719,,0.33849987387657166,
0,1729,,0.2600874602794647,
0,1739,,0.1828387975692749,
0,1749,,0.314590722322464,
0,1759,,0.23249773681163788,
0,1769,,0.2019929140806198,
0,1779,,0.24986818432807922,
0,1789,,0.15932664275169373,
0,1799,,0.22651931643486023,
0,1809,,0.1654062569141388,
0,1819,,0.21038106083869934,
0,1829,,0.17420035600662231,
0,1839,,0.2228885442018509,
0,1849,,0.11473529785871506,
0,1859,,0.17336776852607727,
0,1869,,0.25878462195396423,
0,1879,,0.10117091238498688,
0,1889,,0.1848117709159851,
0,1899,,0.08935633301734924,
0,1909,,0.11718051135540009,
0,1919,,0.09414438903331757,
0,1929,,0.14830660820007324,
0,1939,,0.2738068997859955,
0,1949,,0.17001956701278687,
0,1959,,0.23243480920791626,
0,1969,,0.13774941861629486,
0,1979,,0.08434286713600159,
0,1987,,,0.43427470326423645
0,1987,0.3147403597831726,,
1,1989,,0.20273254811763763,
1,1999,,0.18311262130737305,
1,2009,,0.0696088895201683,
1,2019,,0.1671181321144104,
1,2029,,0.21698187291622162,
1,2039,,0.1766820102930069,
1,2049,,0.13264018297195435,
1,2059,,0.17385350167751312,
1,2069,,0.24895702302455902,
1,2079,,0.1423269659280777,
1,2089,,0.15897023677825928,
1,2099,,0.16668617725372314,
1,2109,,0.17189769446849823,
1,2119,,0.272481769323349,
1,2129,,0.22842830419540405,
1,2139,,0.1069299504160881,
1,2149,,0.11029619723558426,
1,2159,,0.26345294713974,
1,2169,,0.1418604850769043,
1,2179,,0.20025062561035156,
1,2189,,0.18366968631744385,
1,2199,,0.13883212208747864,
1,2209,,0.13872851431369781,
1,2219,,0.12236545234918594,
1,2229,,0.22153303027153015,
1,2239,,0.22309747338294983,
1,2249,,0.11476916074752808,
1,2259,,0.127163365483284,
1,2269,,0.13820059597492218,
1,2279,,0.1785774528980255,
1,2289,,0.09008318930864334,
1,2299,,0.4066264033317566,
1,2309,,0.1487523913383484,
1,2319,,0.1574963927268982,
1,2329,,0.12910409271717072,
1,2339,,0.12783479690551758,
1,2349,,0.12945808470249176,
1,2359,,0.09339132159948349,
1,2369,,0.15665510296821594,
1,2379,,0.10808795690536499,
1,2389,,0.07068594545125961,
1,2399,,0.1796579658985138,
1,2409,,0.14598721265792847,
1,2419,,0.2587629556655884,
1,2429,,0.26373809576034546,
1,2439,,0.15384069085121155,
1,2449,,0.09919750690460205,
1,2459,,0.12817838788032532,
1,2469,,0.11446449160575867,
1,2479,,0.09555567800998688,
1,2489,,0.11302147060632706,
1,2499,,0.14565607905387878,
1,2509,,0.15368811786174774,
1,2519,,0.11889272928237915,
1,2529,,0.16098621487617493,
1,2539,,0.14492395520210266,
1,2549,,0.10895882546901703,
1,2559,,0.15140469372272491,
1,2569,,0.17691415548324585,
1,2579,,0.09170756489038467,
1,2589,,0.13381028175354004,
1,2599,,0.11215929687023163,
1,2609,,0.09322014451026917,
1,2619,,0.13268965482711792,
1,2629,,0.14977699518203735,
1,2639,,0.12980948388576508,
1,2649,,0.1659795641899109,
1,2659,,0.21343058347702026,
1,2669,,0.2170775979757309,
1,2679,,0.11186081916093826,
1,2689,,0.12266644090414047,
1,2699,,0.11323292553424835,
1,2709,,0.08856748044490814,
1,2719,,0.174547016620636,
1,2729,,0.09631665796041489,
1,2739,,0.2149931639432907,
1,2749,,0.15723374485969543,
1,2759,,0.12791696190834045,
1,2769,,0.1630711853504181,
1,2779,,0.11932957917451859,
1,2789,,0.11868087202310562,
1,2799,,0.201680988073349,
1,2809,,0.2034783661365509,
1,2819,,0.6294505596160889,
1,2829,,0.48822224140167236,
1,2839,,0.5854872465133667,
1,2849,,1.0946576595306396,
1,2859,,0.29165133833885193,
1,2869,,0.29547086358070374,
1,2879,,0.2259112298488617,
1,2889,,1.052536964416504,
1,2899,,0.2738017141819,
1,2909,,0.2464682161808014,
1,2919,,0.6987146139144897,
1,2929,,0.8313157558441162,
1,2939,,0.321271151304245,
1,2949,,0.23685628175735474,
1,2959,,0.13484033942222595,
1,2969,,0.3031764626502991,
1,2979,,0.1629309058189392,
1,2989,,0.2655874788761139,
1,2999,,0.23896858096122742,
1,3009,,0.1337268054485321,
1,3019,,0.23554205894470215,
1,3029,,0.2364943027496338,
1,3039,,0.1267915517091751,
1,3049,,0.30542299151420593,
1,3059,,0.10482502728700638,
1,3069,,0.17834316194057465,
1,3079,,0.21640504896640778,
1,3089,,0.30328160524368286,
1,3099,,0.1405784785747528,
1,3109,,0.261888712644577,
1,3119,,0.3132401406764984,
1,3129,,0.12034617364406586,
1,3139,,0.28631341457366943,
1,3149,,0.18766069412231445,
1,3159,,0.16547077894210815,
1,3169,,0.16767482459545135,
1,3179,,0.09134872257709503,
1,3189,,0.16302567720413208,
1,3199,,0.16406668722629547,
1,3209,,0.17491617798805237,
1,3219,,0.1375899314880371,
1,3229,,0.2044130265712738,
1,3239,,0.13183948397636414,
1,3249,,0.1091817319393158,
1,3259,,0.09610642492771149,
1,3269,,0.16268672049045563,
1,3279,,0.14862558245658875,
1,3289,,0.12942823767662048,
1,3299,,0.09758217632770538,
1,3309,,0.10833372920751572,
1,3319,,0.12065429240465164,
1,3329,,0.12744876742362976,
1,3339,,0.1699766367673874,
1,3349,,0.09527679532766342,
1,3359,,0.1494235396385193,
1,3369,,0.167424738407135,
1,3379,,0.12225337326526642,
1,3389,,0.10189305990934372,
1,3399,,0.1442861706018448,
1,3409,,0.16997383534908295,
1,3419,,0.14238594472408295,
1,3429,,0.16986240446567535,
1,3439,,0.14545491337776184,
1,3449,,0.07403194904327393,
1,3459,,0.14328859746456146,
1,3469,,0.21724046766757965,
1,3479,,0.18802203238010406,
1,3489,,0.1354280561208725,
1,3499,,0.1651429384946823,
1,3509,,0.20379067957401276,
1,3519,,0.18946346640586853,
1,3529,,0.18876053392887115,
1,3539,,0.13897274434566498,
1,3549,,0.1716786026954651,
1,3559,,0.12528946995735168,
1,3569,,0.4301084280014038,
1,3579,,0.2449708729982376,
1,3589,,0.22492119669914246,
1,3599,,0.3243999183177948,
1,3609,,0.3813455104827881,
1,3619,,0.1931242197751999,
1,3629,,0.19992245733737946,
1,3639,,0.16862231492996216,
1,3649,,0.14179949462413788,
1,3659,,0.06464556604623795,
1,3669,,0.0800844207406044,
1,3679,,0.11045587807893753,
1,3689,,0.22402988374233246,
1,3699,,0.1308838129043579,
1,3709,,0.07117462158203125,
1,3719,,0.09959211945533752,
1,3729,,0.08116601407527924,
1,3739,,0.10338062047958374,
1,3749,,0.2470434457063675,
1,3759,,0.13156400620937347,
1,3769,,0.19481560587882996,
1,3779,,0.11567816138267517,
1,3789,,0.060878194868564606,
1,3799,,0.25020408630371094,
1,3809,,0.13634036481380463,
1,3819,,0.1525288224220276,
1,3829,,0.27796047925949097,
1,3839,,0.09907381981611252,
1,3849,,0.08033599704504013,
1,3859,,0.0534031018614769,
1,3869,,0.15077532827854156,
1,3879,,0.11065788567066193,
1,3889,,0.10576155036687851,
1,3899,,0.1854899525642395,
1,3909,,0.11663759499788284,
1,3919,,0.1443144679069519,
1,3929,,0.13128496706485748,
1,3939,,0.17454586923122406,
1,3949,,0.08637727051973343,
1,3959,,0.12790179252624512,
1,3969,,0.1789500117301941,
1,3975,,,0.3770449161529541
1,3975,0.18132132291793823,,
2,3979,,0.09046249091625214,
2,3989,,0.15677621960639954,
2,3999,,0.11255112290382385,
2,4009,,0.05556118115782738,
2,4019,,0.10118074715137482,
2,4029,,0.07175075262784958,
2,4039,,0.27256491780281067,
2,4049,,0.057915568351745605,
2,4059,,0.1485021710395813,
2,4069,,0.10888810455799103,
2,4079,,0.09123475104570389,
2,4089,,0.17612195014953613,
2,4099,,0.13506454229354858,
2,4109,,0.10993730276823044,
2,4119,,0.06546207517385483,
2,4129,,0.271463543176651,
2,4139,,0.07572494447231293,
2,4149,,0.18858899176120758,
2,4159,,0.16317568719387054,
2,4169,,0.12342453747987747,
2,4179,,0.12562447786331177,
2,4189,,0.1542551964521408,
2,4199,,0.10688478499650955,
2,4209,,0.09187730401754379,
2,4219,,0.042237866669893265,
2,4229,,0.09907569736242294,
2,4239,,0.12193680554628372,
2,4249,,0.15604205429553986,
2,4259,,0.08355218917131424,
2,4269,,0.12586373090744019,
2,4279,,0.09062065184116364,
2,4289,,0.10706841945648193,
2,4299,,0.15197941660881042,
2,4309,,0.06880979239940643,
2,4319,,0.10852690786123276,
2,4329,,0.10024838894605637,
2,4339,,0.12897780537605286,
2,4349,,0.17088308930397034,
2,4359,,0.11758720874786377,
2,4369,,0.21615442633628845,
2,4379,,0.06423963606357574,
2,4389,,0.09652350097894669,
2,4399,,0.11633510887622833,
2,4409,,0.0868896022439003,
2,4419,,0.07267151027917862,
2,4429,,0.17526812851428986,
2,4439,,0.13796697556972504,
2,4449,,0.15111052989959717,
2,4459,,0.11840725690126419,
2,4469,,0.0882917121052742,
2,4479,,0.11273408681154251,
2,4489,,0.15160037577152252,
2,4499,,0.2087419480085373,
2,4509,,0.15200194716453552,
2,4519,,0.08722519129514694,
2,4529,,0.15471342206001282,
2,4539,,0.09500729292631149,
2,4549,,0.08540292084217072,
2,4559,,0.12854276597499847,
2,4569,,0.11692148447036743,
2,4579,,0.11744675785303116,
2,4589,,0.20289748907089233,
2,4599,,0.08980491012334824,
2,4609,,0.14388950169086456,
2,4619,,0.1021062508225441,
2,4629,,0.17858687043190002,
2,4639,,0.14356838166713715,
2,4649,,0.048537641763687134,
2,4659,,0.14622639119625092,
2,4669,,0.0389145091176033,
2,4679,,0.07837362587451935,
2,4689,,0.0702994093298912,
2,4699,,0.12092196941375732,
2,4709,,0.09521512687206268,
2,4719,,0.14924530684947968,
2,4729,,0.12623685598373413,
2,4739,,0.1257954239845276,
2,4749,,0.15920402109622955,
2,4759,,0.08445686101913452,
2,4769,,0.06466223299503326,
2,4779,,0.09279122203588486,
2,4789,,0.09790103882551193,
2,4799,,0.11427809298038483,
2,4809,,0.041412413120269775,
2,4819,,0.048629146069288254,
2,4829,,0.0983196347951889,
2,4839,,0.09266691654920578,
2,4849,,0.07640429586172104,
2,4859,,0.050543900579214096,
2,4869,,0.09102071821689606,
2,4879,,0.06533047556877136,
2,4889,,0.07709250599145889,
2,4899,,0.11484978348016739,
2,4909,,0.06742683053016663,
2,4919,,0.055511072278022766,
2,4929,,0.060385748744010925,
2,4939,,0.120157390832901,
2,4949,,0.048503197729587555,
2,4959,,0.1124054342508316,
2,4969,,0.06563949584960938,
2,4979,,0.14694134891033173,
2,4989,,0.0994221419095993,
2,4999,,0.11069673299789429,
2,5009,,0.05776708200573921,
2,5019,,0.10786706209182739,
2,5029,,0.08768828958272934,
2,5039,,0.052744437009096146,
2,5049,,0.05762092396616936,
2,5059,,0.07229374349117279,
2,5069,,0.055856846272945404,
2,5079,,0.06594471633434296,
2,5089,,0.09793534129858017,
2,5099,,0.1411038339138031,
2,5109,,0.09693391621112823,
2,5119,,0.13267558813095093,
2,5129,,0.09148221462965012,
2,5139,,0.08152192831039429,
2,5149,,0.11139402538537979,
2,5159,,0.11240004003047943,
2,5169,,0.11304178833961487,
2,5179,,0.09077344089746475,
2,5189,,0.09383565932512283,
2,5199,,0.07903334498405457,
2,5209,,0.06726817786693573,
2,5219,,0.11890821903944016,
2,5229,,0.12353692948818207,
2,5239,,0.07846056669950485,
2,5249,,0.09865890443325043,
2,5259,,0.08986635506153107,
2,5269,,0.0426253005862236,
2,5279,,0.11719208210706711,
2,5289,,0.07360994815826416,
2,5299,,0.16517703235149384,
2,5309,,0.0958709716796875,
2,5319,,0.10490177571773529,
2,5329,,0.14066362380981445,
2,5339,,0.12787078320980072,
2,5349,,0.09719260036945343,
2,5359,,0.12069856375455856,
2,5369,,0.08610744029283524,
2,5379,,0.1182224228978157,
2,5389,,0.06914661079645157,
2,5399,,0.13264431059360504,
2,5409,,0.08766034990549088,
2,5419,,0.06508967280387878,
2,5429,,0.07924461364746094,
2,5439,,0.13397802412509918,
2,5449,,0.10740318149328232,
2,5459,,0.09744055569171906,
2,5469,,0.20067816972732544,
2,5479,,0.10771560668945312,
2,5489,,0.08787918090820312,
2,5499,,0.07219734787940979,
2,5509,,0.08729027956724167,
2,5519,,0.10341934859752655,
2,5529,,0.13824491202831268,
2,5539,,0.14155305922031403,
2,5549,,0.13471676409244537,
2,5559,,0.11627474427223206,
2,5569,,0.07211902737617493,
2,5579,,0.13421566784381866,
2,5589,,0.08469726145267487,
2,5599,,0.08382521569728851,
2,5609,,0.09274690598249435,
2,5619,,0.07514837384223938,
2,5629,,0.2805073857307434,
2,5639,,0.11504680663347244,
2,5649,,0.09545868635177612,
2,5659,,0.08239103108644485,
2,5669,,0.12425201386213303,
2,5679,,0.10960686951875687,
2,5689,,0.13873568177223206,
2,5699,,0.09356485307216644,
2,5709,,0.18875794112682343,
2,5719,,0.11698128283023834,
2,5729,,0.058499448001384735,
2,5739,,0.11202122271060944,
2,5749,,0.06486111134290695,
2,5759,,0.11649217456579208,
2,5769,,0.10877428948879242,
2,5779,,0.09185229241847992,
2,5789,,0.1157434731721878,
2,5799,,0.04889523237943649,
2,5809,,0.05880652740597725,
2,5819,,0.076141357421875,
2,5829,,0.07871803641319275,
2,5839,,0.11141251772642136,
2,5849,,0.1401183307170868,
2,5859,,0.10252363979816437,
2,5869,,0.07251577824354172,
2,5879,,0.06800836324691772,
2,5889,,0.06611299514770508,
2,5899,,0.08833259344100952,
2,5909,,0.09920845180749893,
2,5919,,0.062122780829668045,
2,5929,,0.06488629430532455,
2,5939,,0.0985863208770752,
2,5949,,0.06521041691303253,
2,5959,,0.0822596624493599,
2,5963,,,0.4752753674983978
2,5963,0.10495469719171524,,
3,5969,,0.07613523304462433,
3,5979,,0.04935409873723984,
3,5989,,0.10136596858501434,
3,5999,,0.11429981887340546,
3,6009,,0.0641111359000206,
3,6019,,0.08757121115922928,
3,6029,,0.06729268282651901,
3,6039,,0.06065864488482475,
3,6049,,0.08219394832849503,
3,6059,,0.10388632863759995,
3,6069,,0.06591977179050446,
3,6079,,0.1335361897945404,
3,6089,,0.06443016976118088,
3,6099,,0.09317849576473236,
3,6109,,0.1062772274017334,
3,6119,,0.0904218778014183,
3,6129,,0.10537943243980408,
3,6139,,0.15868453681468964,
3,6149,,0.06534287333488464,
3,6159,,0.11938516795635223,
3,6169,,0.04409413784742355,
3,6179,,0.22367195785045624,
3,6189,,0.09584065526723862,
3,6199,,0.08363945037126541,
3,6209,,0.06899558752775192,
3,6219,,0.074475958943367,
3,6229,,0.11834348738193512,
3,6239,,0.09628918021917343,
3,6249,,0.08334383368492126,
3,6259,,0.08544445037841797,
3,6269,,0.14128363132476807,
3,6279,,0.1711297333240509,
3,6289,,0.23994456231594086,
3,6299,,0.36707738041877747,
3,6309,,0.8529218435287476,
3,6319,,0.4973222613334656,
3,6329,,0.48390811681747437,
3,6339,,0.2205045521259308,
3,6349,,0.15228794515132904,
3,6359,,0.34558528661727905,
3,6369,,0.24623799324035645,
3,6379,,0.261364221572876,
3,6389,,0.31634703278541565,
3,6399,,0.2035287469625473,
3,6409,,0.2572323679924011,
3,6419,,0.14264757931232452,
3,6429,,0.18152779340744019,
3,6439,,0.22493775188922882,
3,6449,,0.23220443725585938,
3,6459,,0.26436495780944824,
3,6469,,0.16702628135681152,
3,6479,,0.1143769919872284,
3,6489,,0.10698170214891434,
3,6499,,0.14906133711338043,
3,6509,,0.1704338639974594,
3,6519,,0.1512865126132965,
3,6529,,0.13872884213924408,
3,6539,,0.16753588616847992,
3,6549,,0.14780265092849731,
3,6559,,0.12534265220165253,
3,6569,,0.1795971840620041,
3,6579,,0.13400200009346008,
3,6589,,0.2050783634185791,
3,6599,,0.10306614637374878,
3,6609,,0.08688191324472427,
3,6619,,0.1334020495414734,
3,6629,,0.158236563205719,
3,6639,,0.12760955095291138,
3,6649,,0.10789278149604797,
3,6659,,0.09199026972055435,
3,6669,,0.15730905532836914,
3,6679,,0.2630850672721863,
3,6689,,0.10762745141983032,
3,6699,,0.10397196561098099,
3,6709,,0.12852871417999268,
3,6719,,0.083859384059906,
3,6729,,0.07290241867303848,
3,6739,,0.10561784356832504,
3,6749,,0.06780470162630081,
3,6759,,0.11472070962190628,
3,6769,,0.08246497809886932,
3,6779,,0.07654386013746262,
3,6789,,0.0803365632891655,
3,6799,,0.128377303481102,
3,6809,,0.14022018015384674,
3,6819,,0.12965965270996094,
3,6829,,0.09489776194095612,
3,6839,,0.10740026831626892,
3,6849,,0.13783793151378632,
3,6859,,0.11200746148824692,
3,6869,,0.1205652505159378,
3,6879,,0.08982088416814804,
3,6889,,0.051341865211725235,
3,6899,,0.07112456858158112,
3,6909,,0.10422493517398834,
3,6919,,0.0657995268702507,
3,6929,,0.12756720185279846,
3,6939,,0.14587260782718658,
3,6949,,0.10650444030761719,
3,6959,,0.11004981398582458,
