epoch,step,train_loss_epoch,train_loss_step,val_loss
0,9,,0.5433731079101562,
0,19,,0.8344519734382629,
0,29,,0.6881188154220581,
0,39,,0.6596639752388,
0,49,,0.34057873487472534,
0,59,,0.489353209733963,
0,69,,0.3995567262172699,
0,79,,0.33722591400146484,
0,89,,0.4428447484970093,
0,99,,0.6177128553390503,
0,109,,0.35420188307762146,
0,119,,0.4610084891319275,
0,129,,0.27034416794776917,
0,139,,0.13407868146896362,
0,149,,0.33604636788368225,
0,159,,0.556214451789856,
0,169,,0.28467634320259094,
0,179,,0.25774699449539185,
0,189,,0.2773295044898987,
0,199,,0.3557959496974945,
0,209,,0.37597203254699707,
0,219,,0.6074895858764648,
0,229,,0.2917863130569458,
0,239,,0.19561344385147095,
0,249,,0.3359643220901489,
0,259,,0.35229235887527466,
0,269,,0.2869376540184021,
0,279,,0.3836440443992615,
0,289,,0.3680359721183777,
0,299,,0.4707515239715576,
0,309,,0.260111540555954,
0,319,,0.30164870619773865,
0,329,,0.4152505397796631,
0,339,,0.2717132270336151,
0,349,,0.35717761516571045,
0,359,,0.25806403160095215,
0,369,,0.5424883365631104,
0,379,,0.2592923939228058,
0,389,,0.2877240777015686,
0,399,,0.177104189991951,
0,409,,0.1870269775390625,
0,419,,0.1779702603816986,
0,429,,0.19353623688220978,
0,439,,0.251647412776947,
0,449,,0.1729881316423416,
0,459,,0.174711674451828,
0,469,,0.13580535352230072,
0,479,,0.18776576220989227,
0,489,,0.3215477168560028,
0,499,,0.1460941582918167,
0,509,,0.22555634379386902,
0,519,,0.18753045797348022,
0,529,,0.16513562202453613,
0,539,,0.0654589980840683,
0,549,,0.06413284689188004,
0,559,,0.12975580990314484,
0,569,,0.1465904861688614,
0,579,,0.1587512493133545,
0,589,,0.22993582487106323,
0,599,,0.20606623589992523,
0,609,,0.1955459713935852,
0,619,,0.14626553654670715,
0,629,,0.11901284754276276,
0,639,,0.1405297964811325,
0,649,,0.09936472028493881,
0,659,,0.14113673567771912,
0,669,,0.125396728515625,
0,679,,0.10063313692808151,
0,689,,0.21019966900348663,
0,699,,0.15283434092998505,
0,709,,0.187116339802742,
0,719,,0.1509694755077362,
0,729,,0.14277376234531403,
0,739,,0.15445804595947266,
0,749,,0.20961874723434448,
0,759,,0.09838388115167618,
0,769,,0.15895786881446838,
0,779,,0.13022135198116302,
0,789,,0.13124746084213257,
0,799,,0.17547345161437988,
0,809,,0.17328709363937378,
0,819,,0.14288941025733948,
0,829,,0.17975249886512756,
0,839,,0.2595332860946655,
0,849,,0.16676756739616394,
0,859,,0.1595161259174347,
0,869,,0.14297601580619812,
0,879,,0.1175975501537323,
0,889,,0.22399717569351196,
0,899,,0.17379389703273773,
0,909,,0.11273632943630219,
0,919,,0.10422931611537933,
0,929,,0.17047058045864105,
0,939,,0.20317423343658447,
0,949,,0.09882600605487823,
0,959,,0.18278886377811432,
0,969,,0.09571582078933716,
0,979,,0.1742677241563797,
0,989,,0.16016317903995514,
0,999,,0.21585173904895782,
0,1009,,0.1802707016468048,
0,1019,,0.9963797926902771,
0,1029,,0.20632117986679077,
0,1039,,0.3223874270915985,
0,1049,,0.34727513790130615,
0,1059,,0.3841645121574402,
0,1069,,0.4302327632904053,
0,1079,,0.3368039131164551,
0,1089,,0.27679896354675293,
0,1099,,0.2721288800239563,
0,1109,,0.14132478833198547,
0,1119,,0.17575529217720032,
0,1129,,0.28132373094558716,
0,1139,,0.30740007758140564,
0,1149,,0.27783501148223877,
0,1159,,0.17724773287773132,
0,1169,,0.15520448982715607,
0,1179,,0.16210347414016724,
0,1189,,0.15703341364860535,
0,1199,,0.14397935569286346,
0,1209,,0.1829647570848465,
0,1219,,0.1328178495168686,
0,1229,,0.2242424339056015,
0,1239,,0.1739194095134735,
0,1249,,0.20982222259044647,
0,1259,,0.1820429563522339,
0,1269,,0.075368233025074,
0,1279,,0.16319650411605835,
0,1289,,0.18798460066318512,
0,1299,,0.18443721532821655,
0,1309,,0.29644474387168884,
0,1319,,0.2704005539417267,
0,1329,,0.251712828874588,
0,1339,,0.16033010184764862,
0,1349,,0.161238431930542,
0,1359,,0.3268578350543976,
0,1369,,0.19579502940177917,
0,1379,,1.3964837789535522,
0,1389,,0.23312172293663025,
0,1399,,0.15769457817077637,
0,1409,,0.17516390979290009,
0,1419,,0.2540965974330902,
